05:06:25:784,25418303,LOAD,,0,POINTER;,0x1781ffe0,threads.c,220
05:06:25:784,25418303,LOAD,,0,POINTER;POINTER;,0,threads.c,220
05:06:25:784,25418303,LOAD,,0,POINTER;POINTER;POINTER;,0,threads.c,220
05:06:25:784,25418303,LOAD,,0,POINTER;POINTER;POINTER;POINTER;,0,threads.c,220
05:06:25:784,25418303,FUNCTIONCALL,pthread_create,0,POINTER;POINTER;POINTER;POINTER;FUNCTION_SKIP;,0,threads.c,220
05:06:25:784,25418303,BRANCH,run_rosace,394393624,CONSTANT;,,threads.c,219
05:06:25:784,25418303,LOAD,i,394120080,INT;LOCAL;,4,threads.c,219
05:06:25:795,25418303,STORE,i,394120080,INT;LOCAL;,5,threads.c,219
05:06:25:795,25418303,BRANCH,run_rosace,394392136,LOCAL;,,threads.c,219
05:06:25:795,25418303,LOAD,i,394120080,INT;LOCAL;,5,threads.c,219
05:06:25:795,25418303,BRANCH,run_rosace,394392184,LOCAL;,,threads.c,233
05:06:25:795,25418303,STORE,i,394120080,INT;LOCAL;,0,threads.c,233
05:06:25:795,25418303,BRANCH,run_rosace,394393096,LOCAL;,,threads.c,233
05:06:25:795,25418303,LOAD,i,394120080,INT;LOCAL;,0,threads.c,233
05:06:25:800,25418303,BRANCH,run_rosace,394393144,LOCAL;,,threads.c,234
05:06:25:800,25418303,LOAD,i,394120080,INT;LOCAL;,0,threads.c,234
05:06:25:800,25418303,GETELEMENTPTR,,394395584,POINTER;LOCAL;,0x1781ffc0,threads.c,234
05:06:25:800,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395584,POINTER;LOCAL;,0x1781ffc0,threads.c,234
05:06:25:800,25418303,LOAD,,394395584,POINTER;LOCAL;,0,threads.c,234
05:06:25:800,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395588,POINTER;LOCAL;,0x1781ffc4,threads.c,234
05:06:25:800,25418303,LOAD,,394395588,INT;LOCAL;,0,threads.c,234
05:06:25:800,25418303,LOAD,,0,POINTER;,0,threads.c,234
05:06:25:800,25418303,LOAD,,0,POINTER;INT;,0,threads.c,234
05:06:25:800,25418303,LOAD,,0,POINTER;INT;POINTER;,0,threads.c,234
05:06:25:800,25418303,FUNCTIONCALL,pthread_join,0,POINTER;INT;POINTER;FUNCTION_SKIP;,0,threads.c,234
05:06:25:800,25418303,BRANCH,run_rosace,394393240,CONSTANT;,,threads.c,233
05:06:25:800,25418303,LOAD,i,394120080,INT;LOCAL;,0,threads.c,233
05:06:25:809,25418303,STORE,i,394120080,INT;LOCAL;,1,threads.c,233
05:06:25:809,25418303,BRANCH,run_rosace,394393096,LOCAL;,,threads.c,233
05:06:25:809,25418303,LOAD,i,394120080,INT;LOCAL;,1,threads.c,233
05:06:25:809,25418303,BRANCH,run_rosace,394393144,LOCAL;,,threads.c,234
05:06:25:809,25418303,LOAD,i,394120080,INT;LOCAL;,1,threads.c,234
05:06:25:809,25418303,GETELEMENTPTR,,394395592,POINTER;LOCAL;,0x1781ffc8,threads.c,234
05:06:25:809,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395592,POINTER;LOCAL;,0x1781ffc8,threads.c,234
05:06:25:809,25418303,LOAD,,394395592,POINTER;LOCAL;,0x40,threads.c,234
05:06:25:817,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395596,POINTER;LOCAL;,0x1781ffcc,threads.c,234
05:06:25:817,25418303,LOAD,,394395596,INT;LOCAL;,0,threads.c,234
05:06:25:817,25418303,LOAD,,0,POINTER;,0x40,threads.c,234
05:06:25:817,25418303,LOAD,,0,POINTER;INT;,0,threads.c,234
05:06:25:817,25418303,LOAD,,0,POINTER;INT;POINTER;,0,threads.c,234
05:06:25:817,25418303,FUNCTIONCALL,pthread_join,0,POINTER;INT;POINTER;FUNCTION_SKIP;,0,threads.c,234
05:06:25:817,25418303,BRANCH,run_rosace,394393240,CONSTANT;,,threads.c,233
05:06:25:817,25418303,LOAD,i,394120080,INT;LOCAL;,1,threads.c,233
05:06:25:817,25418303,STORE,i,394120080,INT;LOCAL;,2,threads.c,233
05:06:25:817,25418303,BRANCH,run_rosace,394393096,LOCAL;,,threads.c,233
05:06:25:817,25418303,LOAD,i,394120080,INT;LOCAL;,2,threads.c,233
05:06:25:826,25418303,BRANCH,run_rosace,394393144,LOCAL;,,threads.c,234
05:06:25:826,25418303,LOAD,i,394120080,INT;LOCAL;,2,threads.c,234
05:06:25:826,25418303,GETELEMENTPTR,,394395600,POINTER;LOCAL;,0x1781ffd0,threads.c,234
05:06:25:826,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395600,POINTER;LOCAL;,0x1781ffd0,threads.c,234
05:06:25:826,25418303,LOAD,,394395600,POINTER;LOCAL;,0x14,threads.c,234
05:06:25:826,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395604,POINTER;LOCAL;,0x1781ffd4,threads.c,234
05:06:25:826,25418303,LOAD,,394395604,INT;LOCAL;,0,threads.c,234
05:06:25:826,25418303,LOAD,,0,POINTER;,0x14,threads.c,234
05:06:25:826,25418303,LOAD,,0,POINTER;INT;,0,threads.c,234
05:06:25:826,25418303,LOAD,,0,POINTER;INT;POINTER;,0,threads.c,234
05:06:25:826,25418303,FUNCTIONCALL,pthread_join,0,POINTER;INT;POINTER;FUNCTION_SKIP;,0,threads.c,234
05:06:25:826,25418303,BRANCH,run_rosace,394393240,CONSTANT;,,threads.c,233
05:06:25:826,25418303,LOAD,i,394120080,INT;LOCAL;,2,threads.c,233
05:06:25:835,25418303,STORE,i,394120080,INT;LOCAL;,3,threads.c,233
05:06:25:835,25418303,BRANCH,run_rosace,394393096,LOCAL;,,threads.c,233
05:06:25:835,25418303,LOAD,i,394120080,INT;LOCAL;,3,threads.c,233
05:06:25:835,25418303,BRANCH,run_rosace,394393144,LOCAL;,,threads.c,234
05:06:25:835,25418303,LOAD,i,394120080,INT;LOCAL;,3,threads.c,234
05:06:25:835,25418303,GETELEMENTPTR,,394395608,POINTER;LOCAL;,0x1781ffd8,threads.c,234
05:06:25:835,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395608,POINTER;LOCAL;,0x1781ffd8,threads.c,234
05:06:25:835,25418303,LOAD,,394395608,POINTER;LOCAL;,0,threads.c,234
05:06:25:841,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395612,POINTER;LOCAL;,0x1781ffdc,threads.c,234
05:06:25:841,25418303,LOAD,,394395612,INT;LOCAL;,0,threads.c,234
05:06:25:841,25418303,LOAD,,0,POINTER;,0,threads.c,234
05:06:25:841,25418303,LOAD,,0,POINTER;INT;,0,threads.c,234
05:06:25:841,25418303,LOAD,,0,POINTER;INT;POINTER;,0,threads.c,234
05:06:25:841,25418303,FUNCTIONCALL,pthread_join,0,POINTER;INT;POINTER;FUNCTION_SKIP;,0,threads.c,234
05:06:25:841,25418303,BRANCH,run_rosace,394393240,CONSTANT;,,threads.c,233
05:06:25:841,25418303,LOAD,i,394120080,INT;LOCAL;,3,threads.c,233
05:06:25:841,25418303,STORE,i,394120080,INT;LOCAL;,4,threads.c,233
05:06:25:841,25418303,BRANCH,run_rosace,394393096,LOCAL;,,threads.c,233
05:06:25:841,25418303,LOAD,i,394120080,INT;LOCAL;,4,threads.c,233
05:06:25:849,25418303,BRANCH,run_rosace,394393144,LOCAL;,,threads.c,234
05:06:25:849,25418303,LOAD,i,394120080,INT;LOCAL;,4,threads.c,234
05:06:25:849,25418303,GETELEMENTPTR,,394395616,POINTER;LOCAL;,0x1781ffe0,threads.c,234
05:06:25:849,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395616,POINTER;LOCAL;,0x1781ffe0,threads.c,234
05:06:25:849,25418303,LOAD,,394395616,POINTER;LOCAL;,0,threads.c,234
05:06:25:849,25418303,GETELEMENTPTR,struct.ptw32_handle_t,394395620,POINTER;LOCAL;,0x1781ffe4,threads.c,234
05:06:25:849,25418303,LOAD,,394395620,INT;LOCAL;,0,threads.c,234
05:06:25:849,25418303,LOAD,,0,POINTER;,0,threads.c,234
05:06:25:849,25418303,LOAD,,0,POINTER;INT;,0,threads.c,234
05:06:25:849,25418303,LOAD,,0,POINTER;INT;POINTER;,0,threads.c,234
05:06:25:849,25418303,FUNCTIONCALL,pthread_join,0,POINTER;INT;POINTER;FUNCTION_SKIP;,0,threads.c,234
05:06:25:849,25418303,BRANCH,run_rosace,394393240,CONSTANT;,,threads.c,233
05:06:25:849,25418303,LOAD,i,394120080,INT;LOCAL;,4,threads.c,233
05:06:25:858,25418303,STORE,i,394120080,INT;LOCAL;,5,threads.c,233
05:06:25:858,25418303,BRANCH,run_rosace,394393096,LOCAL;,,threads.c,233
05:06:25:858,25418303,LOAD,i,394120080,INT;LOCAL;,5,threads.c,233
05:06:25:858,25418303,BRANCH,run_rosace,394392616,LOCAL;,,threads.c,235
05:06:25:858,25418303,FUNCTIONRETURN,,0,LOCAL;,,threads.c,235
05:06:25:858,25418303,FUNCTIONRETURN,,0,CONSTANT;,,rosace.c,14
05:06:25:858,28274380,FUNCTIONCALL,thread1,0,CONSTANT;LOCAL;,,,0
05:06:25:863,28274380,LOAD,step_simu,7201488,INT;CONSTANT;,0,threads.c,72
05:06:25:863,28274380,STORE,mystep_simu,394120304,INT;LOCAL;,0,threads.c,72
05:06:25:863,28274380,BRANCH,thread1,394323616,LOCAL;,,threads.c,73
05:06:25:863,28274380,LOAD,step_simu,7201488,INT;CONSTANT;,0,threads.c,73
05:06:25:863,28274380,LOAD,max_step_simu,7200944,INT;CONSTANT;,20,threads.c,73
05:06:25:863,28274380,BRANCH,thread1,394323280,LOCAL;,,threads.c,74
05:06:25:863,28274380,LOAD,cycle_start_b,0,POINTER;,0x6de270,threads.c,74
05:06:25:863,28274380,FUNCTIONCALL,pthread_barrier_wait,0,POINTER;FUNCTION_SKIP;,0x6de270,threads.c,74
05:06:25:863,28274380,LOAD,tasks,7200912,POINTER;CONSTANT;,0x177d9cd0,threads.c,77
05:06:25:863,28274380,GETELEMENTPTR,,394108184,POINTER;LOCAL;,0x177d9d18,threads.c,77
05:06:25:863,28274380,GETELEMENTPTR,struct.nonencoded_task_params,394108204,POINTER;LOCAL;,0x177d9d2c,threads.c,77
05:06:25:863,28274380,LOAD,,394108204,POINTER;LOCAL;,0x177f0b28,threads.c,77
05:06:25:863,28274380,LOAD,,0,POINTER;,0,threads.c,77
05:06:25:863,28274380,FUNCTIONCALL,engine486_fun,0,POINTER;LOCAL;,,threads.c,77
05:06:25:863,28274380,STORE,args,394120176,POINTER;LOCAL;,0,,0
05:06:25:864,28274380,LOAD,Va_control_50474_delta_th_c_engine486_delta_th_c,394754456,DOUBLE;CONSTANT;,0,assemblage.c,271
05:06:25:864,28274380,LOAD,,0,DOUBLE;,0,assemblage.c,271
05:06:25:864,28274380,FUNCTIONCALL,engine,0,DOUBLE;CONSTANT;,,assemblage.c,271
05:06:25:864,28274380,STORE,delta_th_c,394120352,DOUBLE;LOCAL;,0,,0
05:06:25:864,28274380,LOAD,engine.x1,395047248,DOUBLE;CONSTANT;,1.58687,assemblage_includes.c,981
05:06:25:864,28274380,STORE,engine.y,395046736,DOUBLE;CONSTANT;,41813.9,assemblage_includes.c,981
05:06:25:864,28274380,LOAD,engine.tau,395046768,DOUBLE;CONSTANT;,0.75,assemblage_includes.c,983
05:06:25:864,28274380,LOAD,engine.x1,395047248,DOUBLE;CONSTANT;,1.58687,assemblage_includes.c,983
05:06:25:864,28274380,LOAD,engine.tau,395046768,DOUBLE;CONSTANT;,0.75,assemblage_includes.c,983
05:06:25:864,28274380,LOAD,,394120352,DOUBLE;LOCAL;,0,assemblage_includes.c,983
05:06:25:864,28274380,STORE,engine.x1_dot,395046960,DOUBLE;CONSTANT;,-1.19015,assemblage_includes.c,983
05:06:25:864,28274380,LOAD,engine.x1_dot,395046960,DOUBLE;CONSTANT;,-1.19015,assemblage_includes.c,985
05:06:25:864,28274380,LOAD,engine.x1,395047248,DOUBLE;CONSTANT;,1.58687,assemblage_includes.c,985
05:06:25:865,28274380,STORE,engine.x1,395047248,DOUBLE;CONSTANT;,1.58092,assemblage_includes.c,985
05:06:25:865,28274380,LOAD,engine.y,395046736,DOUBLE;CONSTANT;,41813.9,assemblage_includes.c,987
05:06:25:865,28274380,FUNCTIONRETURN,,0,CONSTANT;,,assemblage_includes.c,987
05:06:25:865,28274380,STORE,T,394120224,DOUBLE;LOCAL;,41813.9,assemblage.c,271
05:06:25:865,28274380,LOAD,T,394120224,DOUBLE;LOCAL;,41813.9,assemblage.c,272
05:06:25:865,28274380,LOAD,engine486_fun.T_aircraft_dynamics495_T_wcell,394755576,INT;CONSTANT;,1,assemblage.c,272
